nom_dpto;nom_prov;nom_dist;clasificac;est_nombre;est_coduni;layer;X;X_1
AMAZONAS;UTCUBAMBA;CUMBA;PUESTOS DE SALUD O POSTAS DE SALUD;TACTAGO;00005114;Puesto de Salud;9337590.405683;98112.944923
AMAZONAS;UTCUBAMBA;CUMBA;PUESTOS DE SALUD O POSTAS DE SALUD;VISTA ALEGRE DE CUMBA;00021483;Puesto de Salud;9338423.496088;106956.759659
AMAZONAS;UTCUBAMBA;CUMBA;PUESTOS DE SALUD O POSTAS DE SALUD;VISTA HERMOZA;00007250;Puesto de Salud;9342853.778564;101815.784131
AMAZONAS;UTCUBAMBA;EL MILAGRO;PUESTOS DE SALUD O POSTAS DE SALUD;EL REPOSO;00006789;Puesto de Salud;9366752.645535;99522.110514
AMAZONAS;UTCUBAMBA;EL MILAGRO;PUESTOS DE SALUD O POSTAS DE SALUD;SAN PEDRO DE LA PAPAYA;00005068;Puesto de Salud;9380248.723018;103987.760034
AMAZONAS;UTCUBAMBA;EL MILAGRO;PUESTOS DE SALUD O POSTAS DE SALUD;SIEMPRE VIVA;00006808;Puesto de Salud;9363218.114815;94119.250238
AMAZONAS;UTCUBAMBA;JAMALCA;PUESTOS DE SALUD O POSTAS DE SALUD;ASERRADERO;00005141;Puesto de Salud;9346635.339417;150025.596772
AMAZONAS;UTCUBAMBA;JAMALCA;PUESTOS DE SALUD O POSTAS DE SALUD;DUELAC;00006721;Puesto de Salud;9342036.730011;151248.975014
AMAZONAS;UTCUBAMBA;JAMALCA;PUESTOS DE SALUD O POSTAS DE SALUD;DUNIA GRANDE;00007197;Puesto de Salud;9337341.174198;150998.721739
AMAZONAS;UTCUBAMBA;JAMALCA;PUESTOS DE SALUD O POSTAS DE SALUD;EL LAUREL;00007243;Puesto de Salud;9343946.286301;136892.848842
AMAZONAS;UTCUBAMBA;JAMALCA;PUESTOS DE SALUD O POSTAS DE SALUD;EL SALAO;00005144;Puesto de Salud;9353711.400255;140583.353976
AMAZONAS;UTCUBAMBA;JAMALCA;PUESTOS DE SALUD O POSTAS DE SALUD;Puerto Naranjitos;00029069;Puesto de Salud;9355463.710186;137257.786673
AMAZONAS;UTCUBAMBA;JAMALCA;PUESTOS DE SALUD O POSTAS DE SALUD;PURURCO;00005143;Puesto de Salud;9347919.960752;138554.692156
AMAZONAS;UTCUBAMBA;JAMALCA;PUESTOS DE SALUD O POSTAS DE SALUD;SAN MARTIN DE PORRAS;00006720;Puesto de Salud;9342557.872341;149450.219063
AMAZONAS;UTCUBAMBA;JAMALCA;PUESTOS DE SALUD O POSTAS DE SALUD;VISTA HERMOSA;00006921;Puesto de Salud;9343694.092322;139189.254673
AMAZONAS;UTCUBAMBA;LONYA GRANDE;PUESTOS DE SALUD O POSTAS DE SALUD;HUAMBOYA;00007311;Puesto de Salud;9334089.456083;123826.244976
AMAZONAS;UTCUBAMBA;LONYA GRANDE;PUESTOS DE SALUD O POSTAS DE SALUD;LA UNION;00007204;Puesto de Salud;9332013.232176;114205.092172
AMAZONAS;UTCUBAMBA;LONYA GRANDE;PUESTOS DE SALUD O POSTAS DE SALUD;NUEVA YORK;00029703;Puesto de Salud;9330180.827690;123894.967888
AMAZONAS;UTCUBAMBA;LONYA GRANDE;PUESTOS DE SALUD O POSTAS DE SALUD;ORTIZ ARRIETA;00005122;Puesto de Salud;9331456.688136;124274.996605
AMAZONAS;UTCUBAMBA;LONYA GRANDE;PUESTOS DE SALUD O POSTAS DE SALUD;ROBLEPAMPA;00005121;Puesto de Salud;9329013.602790;123181.725998
AMAZONAS;UTCUBAMBA;LONYA GRANDE;PUESTOS DE SALUD O POSTAS DE SALUD;SAN FELIPE;00007184;Puesto de Salud;9330577.757655;121852.711066
AMAZONAS;UTCUBAMBA;LONYA GRANDE;PUESTOS DE SALUD O POSTAS DE SALUD;SAN MIGUEL;00005123;Puesto de Salud;9336813.648378;116746.825254
AMAZONAS;UTCUBAMBA;LONYA GRANDE;PUESTOS DE SALUD O POSTAS DE SALUD;SANTA ROSA DE JAIPE;00007182;Puesto de Salud;9317828.066241;130046.396515
AMAZONAS;UTCUBAMBA;LONYA GRANDE;PUESTOS DE SALUD O POSTAS DE SALUD;YUNGASUYO;00005124;Puesto de Salud;9318613.513536;126406.266025
AMAZONAS;UTCUBAMBA;LONYA GRANDE;PUESTOS DE SALUD O POSTAS DE SALUD;ZAPATALGO;00007199;Puesto de Salud;9327235.452252;113504.088882
AMAZONAS;UTCUBAMBA;YAMON;PUESTOS DE SALUD O POSTAS DE SALUD;MALLETA;00005118;Puesto de Salud;9328197.263564;101402.009469
AMAZONAS;UTCUBAMBA;YAMON;PUESTOS DE SALUD O POSTAS DE SALUD;PUEBLO NUEVO DE YAMON;00007141;Puesto de Salud;9331844.021061;110281.340351
AMAZONAS;UTCUBAMBA;YAMON;PUESTOS DE SALUD O POSTAS DE SALUD;SAN RAMON;00005119;Puesto de Salud;9338213.797592;117503.053149
AMAZONAS;UTCUBAMBA;YAMON;PUESTOS DE SALUD O POSTAS DE SALUD;YAMON;00005116;Puesto de Salud;9329888.019033;109240.737427
CAJAMARCA;SAN IGNACIO;HUARANGO;PUESTOS DE SALUD O POSTAS DE SALUD;PISAGUAS;00006995;Puesto de Salud;9418670.557407;96366.218123
